Date,TSLA,VGT,VOO,VTI
2022-04-01 00:00:00-04:00,361.5299987792969,408.4338684082031,403.0373229980469,221.31317138671875
2022-04-04 00:00:00-04:00,381.8166809082031,416.4696350097656,406.4547119140625,223.19149780273438
2022-04-05 00:00:00-04:00,363.7533264160156,406.6241760253906,401.4303283691406,219.92861938476562
2022-04-06 00:00:00-04:00,348.586669921875,395.7066650390625,397.3642883300781,217.40159606933594
2022-04-07 00:00:00-04:00,352.4200134277344,396.9361267089844,399.3681945800781,218.22459411621094
2022-04-08 00:00:00-04:00,341.8299865722656,391.11346435546875,398.4001159667969,217.5468292236328
2022-04-11 00:00:00-04:00,325.30999755859375,381.8482666015625,391.49761962890625,214.14840698242188
2022-04-12 00:00:00-04:00,328.98333740234375,380.8056640625,390.0648498535156,213.4900665283203
2022-04-13 00:00:00-04:00,340.7900085449219,387.44476318359375,394.46966552734375,216.28817749023438
2022-04-14 00:00:00-04:00,328.3333435058594,377.86480712890625,389.6775817871094,213.65463256835938
2022-04-18 00:00:00-04:00,334.7633361816406,378.30743408203125,389.74542236328125,213.28671264648438
2022-04-19 00:00:00-04:00,342.7166748046875,385.9300537109375,395.97021484375,217.04336547851562
2022-04-20 00:00:00-04:00,325.73333740234375,384.336669921875,395.67010498046875,216.76260375976562
2022-04-21 00:00:00-04:00,336.260009765625,376.9403076171875,389.80340576171875,213.21893310546875
2022-04-22 00:00:00-04:00,335.01666259765625,366.52435302734375,379.16412353515625,207.40966796875
2022-04-25 00:00:00-04:00,332.67333984375,372.5044250488281,381.23577880859375,208.54249572753906
2022-04-26 00:00:00-04:00,292.1400146484375,358.3214416503906,370.3351135253906,202.59768676757812
2022-04-27 00:00:00-04:00,293.836669921875,362.177001953125,371.2934875488281,202.99465942382812
2022-04-28 00:00:00-04:00,292.5033264160156,376.8320617675781,380.5968933105469,207.9422149658203
2022-04-29 00:00:00-04:00,290.2533264160156,361.1639709472656,366.6175842285156,200.3030548095703
2022-05-02 00:00:00-04:00,300.9800109863281,367.1341247558594,368.9216613769531,201.8134307861328
2022-05-03 00:00:00-04:00,303.0833435058594,367.3702392578125,370.51898193359375,202.77194213867188
2022-05-04 00:00:00-04:00,317.5400085449219,380.1073303222656,381.7585754394531,208.716796875
2022-05-05 00:00:00-04:00,291.09332275390625,360.70172119140625,368.3504943847656,201.01950073242188
2022-05-06 00:00:00-04:00,288.54998779296875,356.787109375,366.0367431640625,199.40260314941406
2022-05-09 00:00:00-04:00,262.3699951171875,341.42388916015625,354.2259826660156,192.33470153808594
2022-05-10 00:00:00-04:00,266.67999267578125,346.3810119628906,355.135986328125,192.72195434570312
2022-05-11 00:00:00-04:00,244.6666717529297,334.5192565917969,349.41448974609375,189.23643493652344
2022-05-12 00:00:00-04:00,242.6666717529297,332.06036376953125,349.1434631347656,189.4397430419922
2022-05-13 00:00:00-04:00,256.5299987792969,344.6204833984375,357.3819274902344,194.5131378173828
2022-05-16 00:00:00-04:00,241.4566650390625,340.5091247558594,356.10406494140625,193.5546112060547
2022-05-17 00:00:00-04:00,253.8699951171875,350.1480407714844,363.2292785644531,197.6888885498047
2022-05-18 00:00:00-04:00,236.60333251953125,334.0078430175781,348.8433532714844,189.95286560058594
2022-05-19 00:00:00-04:00,236.47332763671875,331.6767578125,346.51025390625,189.1105499267578
2022-05-20 00:00:00-04:00,221.3000030517578,332.21771240234375,346.5973815917969,189.1105499267578
2022-05-23 00:00:00-04:00,224.96665954589844,339.25018310546875,353.1707458496094,192.3443603515625
2022-05-24 00:00:00-04:00,209.3866729736328,332.6898498535156,350.6246337890625,190.41763305664062
2022-05-25 00:00:00-04:00,219.60000610351562,337.4601135253906,353.5483093261719,192.53802490234375
2022-05-26 00:00:00-04:00,235.91000366210938,346.01702880859375,360.5766296386719,196.47860717773438
2022-05-27 00:00:00-04:00,253.2100067138672,358.0755920410156,369.61871337890625,201.45521545410156
2022-05-31 00:00:00-04:00,252.75332641601562,355.16424560546875,367.56634521484375,199.79957580566406
2022-06-01 00:00:00-04:00,246.7899932861328,353.79705810546875,364.48773193359375,198.48280334472656
2022-06-02 00:00:00-04:00,258.3333435058594,363.5245056152344,371.40960693359375,202.52992248535156
2022-06-03 00:00:00-04:00,234.51666259765625,354.288818359375,365.3977966308594,199.29611206054688
2022-06-06 00:00:00-04:00,238.27999877929688,354.4953918457031,366.3949279785156,199.88671875
2022-06-07 00:00:00-04:00,238.8866729736328,359.2066650390625,369.9768981933594,202.0554962158203
2022-06-08 00:00:00-04:00,241.86666870117188,355.34124755859375,365.9302673339844,199.78988647460938
2022-06-09 00:00:00-04:00,239.7066650390625,345.34832763671875,357.3238525390625,195.00694274902344
2022-06-10 00:00:00-04:00,232.22999572753906,331.7947998046875,346.8393859863281,189.21705627441406
2022-06-13 00:00:00-04:00,215.73666381835938,316.1856689453125,333.469970703125,181.49073791503906
2022-06-14 00:00:00-04:00,220.88999938964844,317.9462890625,332.6374206542969,180.9775848388672
2022-06-15 00:00:00-04:00,233.0,324.97869873046875,337.40045166015625,183.6111297607422
2022-06-16 00:00:00-04:00,213.10000610351562,310.7760314941406,326.3157958984375,177.2015838623047
2022-06-17 00:00:00-04:00,216.75999450683594,314.5529479980469,327.16766357421875,177.86964416503906
2022-06-21 00:00:00-04:00,237.0366668701172,322.5001220703125,335.18353271484375,182.17816162109375
2022-06-22 00:00:00-04:00,236.086669921875,321.38873291015625,334.476806640625,182.14910888671875
2022-06-23 00:00:00-04:00,235.07000732421875,326.942138671875,337.99102783203125,183.8007049560547
2022-06-24 00:00:00-04:00,245.7066650390625,338.9931335449219,348.51422119140625,189.74008178710938
2022-06-27 00:00:00-04:00,244.9199981689453,336.53961181640625,347.207275390625,189.15684509277344
2022-06-28 00:00:00-04:00,232.663330078125,326.13421630859375,339.7045593261719,185.25880432128906
2022-06-29 00:00:00-04:00,228.49000549316406,326.3904113769531,339.8717346191406,184.94773864746094
2022-06-30 00:00:00-04:00,224.47332763671875,321.76904296875,337.1888732910156,183.353515625
2022-07-01 00:00:00-04:00,227.26333618164062,322.73468017578125,340.6494140625,185.28797912597656
2022-07-05 00:00:00-04:00,233.06666564941406,327.6712951660156,341.2520446777344,185.94898986816406
2022-07-06 00:00:00-04:00,231.73333740234375,329.947509765625,342.486572265625,186.318359375
2022-07-07 00:00:00-04:00,244.5433349609375,337.2884521484375,347.51214599609375,189.39015197753906
